date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:50:54	39475/39475	---MCZ	200	added ('OK')	text/css	etag:W/%226466d647-9a33%22	https://robnewtec.wordpress.com/_static/??/wp-content/mu-plugins/comment-likes/css/comment-likes.css,/i/noticons/noticons.css?m=1436783281j&cssminify=yes	/home/andrea/websites/sito/robnewtec.wordpress.com/_static/indexba1f.html	(from https://robnewtec.wordpress.com/mbot/)
13:50:54	432/432	---M--	200	added ('OK')	text/css	etag:%226466d657-1b0%22	https://robnewtec.wordpress.com/_static/??/wp-content/mu-plugins/core-compat/wp-mediaelement.css,/wp-content/mu-plugins/wpcom-bbpress-premium-themes.css?m=1432920480j&cssminify=yes	/home/andrea/websites/sito/robnewtec.wordpress.com/_static/indexd02a.html	(from https://robnewtec.wordpress.com/mbot/)
13:50:54	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:50:53%20GMT	https://robnewtec.wordpress.com/mbot/?share=twitter	/home/andrea/websites/sito/robnewtec.wordpress.com/mbot/index9a7b.html	(from https://robnewtec.wordpress.com/mbot/)
13:50:55	10519/10519	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202020%2007:09:57%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/openroberta-connect-down.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/openroberta-connect-downf405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:50:55	2198/2198	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202020%2007:05:27%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/openroberta-icona.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/openroberta-iconaf405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:50:56	140907/140907	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268f229cf-2266b%22	https://robnewtec.wordpress.com/_static/??-eJyFj8sOgjAQRX/IMsBC3Bg/xZR2Ai3ttNIH4e8taoxhgZt53NwzuQOLZ8JRRIrQGzcwb9KgKMDiZsllYMLwEDCALhKPhuW20uEEP5hNX8ioqVgfCROOnKTB+cAsnLVFYm9I74Q9GEe0xeZTD3EpwlqqybhxxLMaeFSO9tC/j4T1kNutVX3a8h7E1Rg9F9Nnh5AI7ooE9EkZCWHkM5bzcn2NiobKqi3PzV6b7lx3dX3pGv0Evb6I5A==	/home/andrea/websites/sito/robnewtec.wordpress.com/_static/index7646.html	(from https://robnewtec.wordpress.com/mbot/)
13:50:56	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:50:55%20GMT	https://robnewtec.wordpress.com/mbot/?share=facebook	/home/andrea/websites/sito/robnewtec.wordpress.com/mbot/index5a58.html	(from https://robnewtec.wordpress.com/mbot/)
13:50:56	8880/8880	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202020%2007:25:19%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/connectoraperto.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/connectorapertof405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:50:58	20188/20188	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202020%2007:31:26%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/openrobertambot.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/openrobertambotf405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:50:59	16525/16525	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Mar%202020%2007:36:09%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/openrobertambot2.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/openrobertambot2f405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:50:59	7740/7740	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202020%2010:25:32%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/configurazione-robot.png?w=300&h=246	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/configurazione-robot38fc.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:00	4640/4640	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202020%2010:35:53%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/programmazionerobot.png?w=300&h=200	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/programmazionerobot8fc9.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:02	10630/10630	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202020%2010:47:45%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/bloccoazione-1.png?w=300&h=278	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/bloccoazione-1d0b1.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:02	5211/5211	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202020%2010:49:32%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/primoprogramma1.png?w=300&h=121	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/primoprogramma19a06.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:03	7161/7161	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Mar%202020%2007:05:02%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/aspetta-finche.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/aspetta-finchef405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:04	9479/9479	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Mar%202020%2007:08:27%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/avantiegira.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/avantiegiraf405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:06	36025/36025	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Mar%202020%2007:10:06%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/quadrato.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/quadratof405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:07	11683/11683	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Mar%202020%2007:11:24%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/quadrato2.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/quadrato2f405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:07	6959/6959	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Mar%202020%2007:25:47%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/hallo.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/hallof405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:08	8226/8226	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Mar%202020%2007:27:47%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/sensore.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/sensoref405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:09	8305/8305	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202020%2009:37:13%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta1.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta1f405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:10	568/568	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202020%2010:51:39%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta2.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta2f405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:12	8653/8653	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202020%2011:06:57%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta3.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta3f405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:12	507/507	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202020%2011:19:43%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta4.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta4f405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:13	7648/7648	---M--	200	added ('OK')	image/png	date:Wed,%2026%20Feb%202020%2011:22:20%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta5.png?w=625	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/02/scelta5f405.png	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:14	65786/65786	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:14%20GMT	https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/GET	/home/andrea/websites/sito/robnewtec.wordpress.com/programmare-mbot-con-openroberta/GET	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:17	37023/37023	---MCZ	200	added ('OK')	text/css	etag:W/%226880eca6-909f%22	https://robnewtec.wordpress.com/_static/??-eJyNjM0KgzAQBl9I/ag/lR6KjyK6LhJNNsHN4uuXQuvZ4wzD4EwlRcksGcHK5G11otg4p4n2H0NNMDohzD7SrtDTJT4qUi1wexDiYp4VNB3RlP3V/MX3N4T3o++aun892277AK5vOq4=&cssminify=yes	/home/andrea/websites/sito/robnewtec.wordpress.com/_static/indexed67.html	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:17	168980/168980	---MCZ	200	added ('OK')	application/javascript	etag:W/%22690474f4-29414%22	https://robnewtec.wordpress.com/_static/??-eJydkN1qwzAMhV9ojmhh/bkoe5Th2CKxK8tebCX07eesaSkpdNAbWTqcD84xTEmZyAW5QEuxU4mkc5xhioPVNitDOmfM4KukC6lx2/j8AQ9YkDtE7lytP4KCvWZLOLwwmxhCldQV8ithDZYeQ7UlaaFMVbjUSSPOHOvRdbq4yGvov0YmJBi389O0Mud9EddjSdqclxuyMHw7NtCKIwtGD1Ey0t12E5rgnmI9fsJiU1Oq9Vfn22lyrwesZe3lb3XcLTG+wmmz320Ox+P+c+d/Aemfvxg=	/home/andrea/websites/sito/robnewtec.wordpress.com/_static/indexd776.html	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:17	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:15%20GMT	https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/?share=facebook	/home/andrea/websites/sito/robnewtec.wordpress.com/programmare-mbot-con-openroberta/index5a58.html	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:17	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:15%20GMT	https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/?share=twitter	/home/andrea/websites/sito/robnewtec.wordpress.com/programmare-mbot-con-openroberta/index9a7b.html	(from https://robnewtec.wordpress.com/programmare-mbot-con-openroberta/)
13:51:17	65728/65728	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:17%20GMT	https://robnewtec.wordpress.com/lego/GET	/home/andrea/websites/sito/robnewtec.wordpress.com/lego/GET	(from https://robnewtec.wordpress.com/lego/)
13:51:18	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:18%20GMT	https://robnewtec.wordpress.com/lego/?share=facebook	/home/andrea/websites/sito/robnewtec.wordpress.com/lego/index5a58.html	(from https://robnewtec.wordpress.com/lego/)
13:51:18	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:18%20GMT	https://robnewtec.wordpress.com/lego/?share=twitter	/home/andrea/websites/sito/robnewtec.wordpress.com/lego/index9a7b.html	(from https://robnewtec.wordpress.com/lego/)
13:51:19	24790/24790	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:16:49%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2023/02/ripetipersempre.png?w=845	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2023/02/ripetipersemprec68e.png	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:19	10280/10280	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:21:36%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2023/02/avantipersempre.png?w=457	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2023/02/avantipersempre5f39.png	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:20	9102/9102	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:31:28%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2023/02/se.png?w=477	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2023/02/see837.png	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:21	3151/3151	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:37:42%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2023/02/condizionese.png?w=325	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2023/02/condizionese83a1.png	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:22	7849/7849	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:08:19%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2023/02/sensoreditocco.png?w=374	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2023/02/sensoreditoccodcd5.png	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:24	14118/14118	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:46:31%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2023/02/ultrasuoni.png?w=663	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2023/02/ultrasuonif474.png	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:25	12783/12783	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Feb%202023%2017:49:36%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2023/02/colore.png?w=478	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2023/02/coloreb55d.png	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:25	65764/65764	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:25%20GMT	https://robnewtec.wordpress.com/lego-spike/GET	/home/andrea/websites/sito/robnewtec.wordpress.com/lego-spike/GET	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:26	170874/170874	---MCZ	200	added ('OK')	application/javascript	etag:W/%22690474f4-29b7a%22	https://robnewtec.wordpress.com/_static/??-eJydUO1uhCAQfKHiRtP7+tH0URqEjaLLR1nQ3NsXq71ebHNN+gfYycwyMzAHobxL6BK05DsRKHfGMcw+aqlZKJLMyDAUSCYSU1MN/AR3MptvIjJjob5nzNhLpwnjA7Ly1hZIrKJhB+yF36piU40MTVWfq1qwsYFQRJyqZ9CG07ppJQnyUhcT1rj9vtSjLd+G3EKaC3AtJ024qJ2cTCeT8T9EfzWkbICpWa6qzUv+B/EHTEGqcZuBs4M34xS02ZAGJaPPjHSjfQG/ZbkvdaOJOZQ6d+O/3XAvI5aw+vr5NK7bbLzal/p0rM+Xy+lwHD4ARNLbqw==	/home/andrea/websites/sito/robnewtec.wordpress.com/_static/index2964.html	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:26	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:26%20GMT	https://robnewtec.wordpress.com/lego-spike/?share=facebook	/home/andrea/websites/sito/robnewtec.wordpress.com/lego-spike/index5a58.html	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:26	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2029%20Nov%202025%2012:51:26%20GMT	https://robnewtec.wordpress.com/lego-spike/?share=twitter	/home/andrea/websites/sito/robnewtec.wordpress.com/lego-spike/index9a7b.html	(from https://robnewtec.wordpress.com/lego-spike/)
13:51:27	52615/52615	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2007:27:50%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev31.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev31.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:28	62175/62175	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2007:36:02%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev32-1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev32-1.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:29	14606/14606	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2007:38:45%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev33.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev33.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:30	45996/45996	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2007:40:09%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev34.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev34.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:31	151691/151691	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2015:29:20%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev31a.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev31a.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:32	92627/92627	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2013:50:52%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev36.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev36.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:32	9493/9493	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2013:53:18%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev37.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev37.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:33	258/258	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2013:59:03%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev38.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev38.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:34	613/613	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:04:08%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev39.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev39.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:36	140898/140898	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:08:25%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-10.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-10.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:36	419/419	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:11:20%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-11.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-11.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:37	498/498	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:16:31%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-12.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-12.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:38	538/538	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:19:55%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-13.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-13.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:39	866/866	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:25:15%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-14.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-14.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:40	782/782	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:29:01%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-15-1.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-15-1.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:41	507/507	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:30:05%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-16.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-16.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:43	12780/12780	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2014:35:29%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-17.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3-17.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
13:51:44	160576/160576	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Mar%202020%2015:35:27%20GMT	https://robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3quadrato.png	/home/andrea/websites/sito/robnewtec.wordpress.com/wp-content/uploads/2020/03/ev3quadrato.png	(from https://robnewtec.wordpress.com/openrobertaev3/)
